empresa,cliente,tipo,data_pedido,mes,ano,cod_produto,nome_produto,qtd,preco_unit,valor_item,total_pedido,comissao_rate,comissao_valor,pgto,file_name,file_path,processado_em,ordem_compra
Ibrac Condimentos,SO TILAPIAS,ORCAMENTO,2025-10-09,2025,2025,20020123,COND. P/ LING. DE PEIXE CLP # 003 (25 KG),50.0,21.69,1084.5,2511.5,0.0,0.0,28 DIAS DIRETO,orçamento_68e7abc857e86.pdf,orçamento_68e7abc857e86.pdf,,
Ibrac Condimentos,SO TILAPIAS,ORCAMENTO,2025-10-09,2025,2025,90030019,PROTEINA FUNCIONAL DE SOJA CONCENTRADA EXTEND,50.0,16.68,834.0,2511.5,0.0,0.0,28 DIAS DIRETO,orçamento_68e7abc857e86.pdf,orçamento_68e7abc857e86.pdf,,
Ibrac Condimentos,SO TILAPIAS,ORCAMENTO,2025-10-09,2025,2025,110010074,ERITORBATO DE SÓDIO FCC - IV (25 KG),25.0,23.72,593.0,2511.5,0.0,0.0,28 DIAS DIRETO,orçamento_68e7abc857e86.pdf,orçamento_68e7abc857e86.pdf,,
Ibrac Condimentos,SO TILAPIAS,PEDIDO,2026-02-05,2026-02,2026,20020123,COND. P/ LING. DE PEIXE CLP # 003 (25 KG),50.0,21.69,1084.5,2594.75,0.0,0.0,28 DIAS DIRETO,pedido_6984cbd90f3e4 (2).pdf,pedido_6984cbd90f3e4 (2).pdf,,
Ibrac Condimentos,SO TILAPIAS,PEDIDO,2026-02-05,2026-02,2026,10020149,CURA IBRAC # 1002 (20x1),20.0,6.61,132.2,2594.75,0.0,0.0,28 DIAS DIRETO,pedido_6984cbd90f3e4 (2).pdf,pedido_6984cbd90f3e4 (2).pdf,,
Ibrac Condimentos,SO TILAPIAS,PEDIDO,2026-02-05,2026-02,2026,90030019,PROTEINA FUNCIONAL DE SOJA CONCENTRADA EXTEND,60.0,16.68,1000.8,2594.75,0.0,0.0,28 DIAS DIRETO,pedido_6984cbd90f3e4 (2).pdf,pedido_6984cbd90f3e4 (2).pdf,,
Ibrac Condimentos,SO TILAPIAS,PEDIDO,2026-02-05,2026-02,2026,10060004,REALCIBRAC # 521-2 - (25X1),25.0,15.09,377.25,2594.75,0.0,0.0,28 DIAS DIRETO,pedido_6984cbd90f3e4 (2).pdf,pedido_6984cbd90f3e4 (2).pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,151060021,GLOBAL P/ LINGUIÇA TC # N,920.0,21.51,19789.2,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,50070084,COND. GLOBAL P/ BACON E BARRIGA SFM # 679 (25KG),200.0,14.02,2804.0,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,10020149,CURA IBRAC # 1002 (20x1),200.0,6.33,1266.0,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,59990104,GLOBAL P/ CARNE INJETADO CIB # 101 (20 KG),180.0,26.58,4784.4,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,29990087,COND. PREP . P/ CARNE # 582 (25 KG),150.0,10.51,1576.5,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,150140011,COND. GLOBAL P/ LING LP # 140 COLOR,140.0,10.92,1528.8,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,50020078,COND. GLOBAL P/ LING. CALABRESA LC # 13 COLOR,120.0,20.77,2492.4,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,90020003,PROTEINA TEXT. DE SOJA NATURAL GRANULADA 1-3mm,100.0,6.02,602.0,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,29990110,MIX DE ESPECIARIAS # 240159 (5KG),35.0,54.67,1913.45,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,10020003,CURA IBRAC - (20 kg),20.0,5.03,100.6,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,10030001,IBRACOR # 500 - (25KG),25.0,14.35,358.75,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,10050106,EMULSIFICANTE IBRAC # 910 (20X1),20.0,57.04,1140.8,38356.9,0.0,0.0,A VISTA,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,Jucurut-pedido_688161c29268a-29_07_25-Ibrac.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,10070023,BACSTERIL # 404 (20 KG),200.0,34.8,6960.0,23224.2,0.0,0.0,A VISTA,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,70020050,AROMA DE FUMAÇA EUROSMOKE # LIGHT 1971 (5L),140.0,28.6,4004.0,23224.2,0.0,0.0,A VISTA,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,10080003,CLEAR SKIN # 80 - (20L),100.0,15.75,1575.0,23224.2,0.0,0.0,A VISTA,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,30010059,CORANTE VEGETAL DE URUCUM CVU # 1500 - 4000146,40.0,40.5,1620.0,23224.2,0.0,0.0,A VISTA,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,70010030,PASTA DE ALHO - PASTALHO # I - (20KG),20.0,16.53,330.6,23224.2,0.0,0.0,A VISTA,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,30020001,CORANTE NAT. CARMIM DE COCHON. CWS # 52 - (20L),20.0,381.11,7622.2,23224.2,0.0,0.0,A VISTA,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-07-29,2025,2025,29990032,PASTA DE PIMENTA CALABRESA # 25/30 (BALDE DE 20,20.0,55.62,1112.4,23224.2,0.0,0.0,A VISTA,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,Jucurutu-pedido_6888c77f8f392-29_07_25-Cori.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-10-24,2025,2025,50020528,GLOBAL PARA LINGUIÇA,50.0,21.4,1070.0,1070.0,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_68fb8c8d44bfd.pdf,pedido_68fb8c8d44bfd.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-10-24,2025,2025,10070024,BACSTERIL LAC # 600 ( 25 KG ),125.0,18.54,2317.5,4638.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_68fb921144e23.pdf,pedido_68fb921144e23.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-10-24,2025,2025,90030038,PROTEINA FUNCIONAL DE,125.0,17.03,2128.75,4638.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_68fb921144e23.pdf,pedido_68fb921144e23.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-10-24,2025,2025,70020050,AROMA DE FUMAÇA,5.0,38.51,192.55,4638.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_68fb921144e23.pdf,pedido_68fb921144e23.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-11-12,2025,2025,,,0.0,0.0,0.0,49.54,0.0,0.0,28 / 35 /42/ 49 DIAS Bairro: ZONA RURAL,Amostra Jucurutu.pdf,Amostra Jucurutu.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-12-05,2025,2025,90030062,EXTEND + # 7000 (10 KG),500.0,16.67,8335.0,11885.0,0.0,0.0,28 / 35 /42/ 49 DIAS,Suínos Jucuruti-05_12_25.pdf,Suínos Jucuruti-05_12_25.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2025-12-05,2025,2025,90020003,PROTEINA TEXT. DE SOJA NATURAL GRANULADA 1-3mm,500.0,7.1,3550.0,11885.0,0.0,0.0,28 / 35 /42/ 49 DIAS,Suínos Jucuruti-05_12_25.pdf,Suínos Jucuruti-05_12_25.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,ORCAMENTO,2026-01-15,2026-01,2026,90030038,PROTEINA FUNCIONAL DE,260.0,17.03,4427.8,17887.6,0.0,0.0,28 / 35 /42/ 49 DIAS,Orçamento Jucurutu-15_01_26.pdf,Orçamento Jucurutu-15_01_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,ORCAMENTO,2026-01-15,2026-01,2026,10020003,CURA IBRAC - (20 kg),60.0,5.13,307.8,17887.6,0.0,0.0,28 / 35 /42/ 49 DIAS,Orçamento Jucurutu-15_01_26.pdf,Orçamento Jucurutu-15_01_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,ORCAMENTO,2026-01-15,2026-01,2026,50020504,GLOBAL P/ LINGUIÇA TC # N,600.0,21.92,13152.0,17887.6,0.0,0.0,28 / 35 /42/ 49 DIAS,Orçamento Jucurutu-15_01_26.pdf,Orçamento Jucurutu-15_01_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-01-19,2026-01,2026,,,0.0,0.0,0.0,15212.2,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_696975edb1a30.pdf,pedido_696975edb1a30.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-01-28,2026-01,2026,10070024,BACSTERIL LAC # 600 ( 25 KG ),250.0,18.6,4650.0,4650.0,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_697a308ebe2f2.pdf,pedido_697a308ebe2f2.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-13,2026-02,2026,50020240,COND. GLOBAL P/ LING LP #,75.0,11.61,870.75,12907.15,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido.pdf,pedido.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-13,2026-02,2026,50070084,COND. GLOBAL P/ BACON E,400.0,13.9,5560.0,12907.15,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido.pdf,pedido.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-13,2026-02,2026,29990087,COND. PREP . P/ CARNE # 582,200.0,10.71,2142.0,12907.15,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido.pdf,pedido.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-13,2026-02,2026,59990104,GLOBAL P/ CARNE INJETADO,160.0,27.09,4334.4,12907.15,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido.pdf,pedido.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-10,2026-02,2026,29990087,COND. PREP . P/ CARNE # 582 (25 KG),25.0,10.51,262.75,5312.75,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_698b66021cb95.pdf,pedido_698b66021cb95.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-10,2026-02,2026,59990104,GLOBAL P/ CARNE INJETADO CIB # 101 (20 KG),20.0,26.58,531.6,5312.75,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_698b66021cb95.pdf,pedido_698b66021cb95.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-10,2026-02,2026,29990032,PASTA DE PIMENTA CALABRESA # 25/30 (BALDE DE 20,20.0,55.62,1112.4,5312.75,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_698b66021cb95.pdf,pedido_698b66021cb95.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-10,2026-02,2026,90030038,PROTEINA FUNCIONAL DE SOJA CONC. EXTEND # 701,200.0,17.03,3406.0,5312.75,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_698b66021cb95.pdf,pedido_698b66021cb95.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-13,2026-02,2026,70020050,AROMA DE FUMAÇA EUROSMOKE # LIGHT 1971 (5L),180.0,40.4,7272.0,7272.0,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_698f3c8d78d4e.pdf,pedido_698f3c8d78d4e.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-02-25,2026-02,2026,10080003,CLEAR SKIN # 80 - (20L),60.0,15.75,945.0,945.0,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_699f5ed3429c3.pdf,pedido_699f5ed3429c3.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-03-19,2026-03,2026,70020050,AROMA DE FUMAÇA EUROSMOKE # LIGHT 1971 (5L),15.0,40.4,606.0,1551.0,0.0,0.0,28 / 35 /42/ 49 DIAS,Pedido_Cori-69bc947155ed2=19_03_26.pdf,Pedido_Cori-69bc947155ed2=19_03_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-03-19,2026-03,2026,10080003,CLEAR SKIN # 80 - (20L),60.0,15.75,945.0,1551.0,0.0,0.0,28 / 35 /42/ 49 DIAS,Pedido_Cori-69bc947155ed2=19_03_26.pdf,Pedido_Cori-69bc947155ed2=19_03_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-03-30,2026-03,2026,90030038,PROTEINA FUNCIONAL DE,200.0,17.03,3406.0,3406.0,0.0,0.0,28 / 35 /42/ 49 DIAS,Pedido_Cori-69ca75a0384c4-30_03_26.pdf,Pedido_Cori-69ca75a0384c4-30_03_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-03-19,2026-03,2026,29990087,COND. PREP . P/ CARNE # 582 (25 KG),200.0,10.51,2102.0,13407.6,0.0,0.0,28 / 35 /42/ 49 DIAS,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-03-19,2026-03,2026,59990104,GLOBAL P/ CARNE INJETADO CIB # 101 (20 KG),160.0,27.09,4334.4,13407.6,0.0,0.0,28 / 35 /42/ 49 DIAS,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-03-19,2026-03,2026,10020003,CURA IBRAC - (20 kg),80.0,4.94,395.2,13407.6,0.0,0.0,28 / 35 /42/ 49 DIAS,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-03-19,2026-03,2026,50020504,"GLOBAL P/ LINGUIÇA TC # N (3X6,500)",300.0,21.92,6576.0,13407.6,0.0,0.0,28 / 35 /42/ 49 DIAS,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,Pedido_Ibrac-69bc91ad55cf4-19_03_26.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-04-20,2026-04,2026,50020504,"GLOBAL P/ LINGUIÇA TC # N (3X6,500)",210.0,21.92,4603.2,6646.7,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_69e5eec75540f.pdf,pedido_69e5eec75540f.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-04-20,2026-04,2026,90020003,PROTEINA TEXT. DE SOJA NATURAL GRANULADA 1-3mm,160.0,7.1,1136.0,6646.7,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_69e5eec75540f.pdf,pedido_69e5eec75540f.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-04-20,2026-04,2026,50020259,GLOBAL P/ LING. LP # 140 (1%),25.0,36.3,907.5,6646.7,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_69e5eec75540f.pdf,pedido_69e5eec75540f.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-04-20,2026-04,2026,50020504,"GLOBAL P/ LINGUIÇA TC # N (3X6,500)",210.0,21.92,4603.2,4603.2,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_69e5f55641640.pdf,pedido_69e5f55641640.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-04-20,2026-04,2026,50020504,"GLOBAL P/ LINGUIÇA TC # N (3X6,500)",200.0,21.92,4384.0,4384.0,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_69e5f6ff417d6.pdf,pedido_69e5f6ff417d6.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-04-30,2026-04,2026,90030038,PROTEINA FUNCIONAL DE,150.0,17.03,2554.5,2554.5,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_69f3e3adf4c72.pdf,pedido_69f3e3adf4c72.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-04-30,2026-04,2026,70010030,PASTA DE ALHO - PASTALHO # I - (20KG),1.0,17.3,17.3,17.3,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_69f3e4cbbe3d9.pdf,pedido_69f3e4cbbe3d9.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-05-12,2026-05,2026,70010030,PASTA DE ALHO - PASTALHO # I - (20KG),60.0,17.82,1069.2,1069.2,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a039195ace76.pdf,pedido_6a039195ace76.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-05-22,2026-05,2026,50020528,GLOBAL PARA LINGUIÇA CALABRESA MRC # 101 (25 KG),150.0,22.46,3369.0,4674.0,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a0b68ebd96c2.pdf,pedido_6a0b68ebd96c2.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-05-22,2026-05,2026,50020078,COND. GLOBAL P/ LING. CALABRESA LC # 13 COLOR,60.0,21.75,1305.0,4674.0,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a0b68ebd96c2.pdf,pedido_6a0b68ebd96c2.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-05-22,2026-05,2026,10070023,BACSTERIL # 404 (20 KG),100.0,34.8,3480.0,5980.5,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a105194792ff.pdf,pedido_6a105194792ff.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-05-22,2026-05,2026,90030062,EXTEND + # 7000 (10 KG),150.0,16.67,2500.5,5980.5,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a105194792ff.pdf,pedido_6a105194792ff.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-01,2026-06,2026,90020003,PROTEINA TEXT. DE SOJA NATURAL GRANULADA 1-3mm,200.0,7.1,1420.0,17126.5,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a1dd8a348979.pdf,pedido_6a1dd8a348979.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-01,2026-06,2026,50020504,"GLOBAL P/ LINGUIÇA TC # N (3X6,500)",600.0,21.92,13152.0,17126.5,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a1dd8a348979.pdf,pedido_6a1dd8a348979.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-01,2026-06,2026,90030038,PROTEINA FUNCIONAL DE SOJA CONC. EXTEND # 701,150.0,17.03,2554.5,17126.5,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a1dd8a348979.pdf,pedido_6a1dd8a348979.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-01,2026-06,2026,70010030,PASTA DE ALHO - PASTALHO # I - (20KG),40.0,17.82,712.8,712.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a1ddb4148b74.pdf,pedido_6a1ddb4148b74.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-03,2026-06,2026,90030062,EXTEND + # 7000 (10 KG),200.0,16.67,3334.0,12749.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a2085ecdd3bd.pdf,pedido_6a2085ecdd3bd.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-03,2026-06,2026,29990087,COND. PREP . P/ CARNE # 582 (25 KG),120.0,10.51,1261.2,12749.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a2085ecdd3bd.pdf,pedido_6a2085ecdd3bd.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-03,2026-06,2026,10020003,CURA IBRAC - (20 kg),80.0,6.42,513.6,12749.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a2085ecdd3bd.pdf,pedido_6a2085ecdd3bd.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-03,2026-06,2026,90020003,PROTEINA TEXT. DE SOJA NATURAL GRANULADA 1-3mm,150.0,7.1,1065.0,12749.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a2085ecdd3bd.pdf,pedido_6a2085ecdd3bd.pdf,,
Ibrac Condimentos,SUINOS JUCURUTU,PEDIDO,2026-06-03,2026-06,2026,50020504,"GLOBAL P/ LINGUIÇA TC # N (3X6,500)",300.0,21.92,6576.0,12749.8,0.0,0.0,28 / 35 /42/ 49 DIAS,pedido_6a2085ecdd3bd.pdf,pedido_6a2085ecdd3bd.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-02-07,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),500.0,28.85,14425.0,14425.0,0.0,0.0,28 / 35 / 42 DIAS,Miranda-pedido_67a5e5a0e932c-07_02_25.pdf,Miranda-pedido_67a5e5a0e932c-07_02_25.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-02-28,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),500.0,29.0,14500.0,14500.0,0.0,0.0,28 / 35 / 42 DIAS,Miranda-pedido_67c197806ba73-28_02_25.pdf,Miranda-pedido_67c197806ba73-28_02_25.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-04-09,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),360.0,29.19,10508.4,10508.4,0.0,0.0,28 / 35 / 42 DIAS,pedido_67f644b33e0c6 (1).pdf,pedido_67f644b33e0c6 (1).pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-04-30,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),240.0,29.19,7005.6,7005.6,0.0,0.0,28 / 35 / 42 DIAS,pedido_6812906b5673f.pdf,pedido_6812906b5673f.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-05-30,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),100.0,29.19,2919.0,2919.0,0.0,0.0,28 / 35 / 42 DIAS,Miranda-30_05_25.pdf,Miranda-30_05_25.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-05-29,2025,2025,,,0.0,0.0,0.0,3502.8,0.0,0.0,28 / 35 / 42 DIAS,Miranda-pedido_683817510f5a5-29-29_05_25.pdf,Miranda-pedido_683817510f5a5-29-29_05_25.pdf,,
Ibrac Condimentos,VC MIRANDA,ORCAMENTO,2025-06-26,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),200.0,29.19,5838.0,5838.0,0.0,0.0,28 / 35 / 42 DIAS,Miranda-Orçamento_685d5cc991f9f-26_06_25.pdf,Miranda-Orçamento_685d5cc991f9f-26_06_25.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-06-27,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),200.0,29.19,5838.0,5838.0,0.0,0.0,28 / 35 / 42 DIAS,Miranda-pedido_685d5cc991f9f-27_06_25.pdf,Miranda-pedido_685d5cc991f9f-27_06_25.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-06-04,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),220.0,29.19,6421.8,6421.8,0.0,0.0,28 / 35 / 42 DIAS,pedido_6840b89108c96.pdf,pedido_6840b89108c96.pdf,,
Ibrac Condimentos,VC MIRANDA,PEDIDO,2025-07-03,2025,2025,60010026,IBRATEINA CM # 2502 - (4X5),300.0,29.19,8757.0,8757.0,0.0,0.0,28 / 35 / 42 DIAS,Miranda-pedido_6866bf3a50e92-03_07_25.pdf,Miranda-pedido_6866bf3a50e92-03_07_25.pdf,,
